id,loan_status,aproval_prob
88486,0,0.0799
88487,0,0.016
88488,0,0.0163
88489,0,0.0167
88490,0,0.1006
88491,0,0.0665
88492,0,0.0185
88493,0,0.0193
88494,0,0.0107
88495,0,0.1191
88496,1,0.9909
88497,0,0.0062
88498,0,0.0321
88499,0,0.294
88500,0,0.0276
88501,0,0.0042
88502,0,0.0049
88503,0,0.0169
88504,0,0.0246
88505,0,0.058
88506,0,0.0122
88507,1,0.969
88508,1,0.8901
88509,0,0.0107
88510,1,0.9571
88511,0,0.0094
88512,0,0.0044
88513,0,0.0412
88514,0,0.0138
88515,0,0.0264
88516,0,0.0492
88517,0,0.0089
88518,0,0.0562
88519,0,0.0237
88520,0,0.0204
88521,0,0.0268
88522,0,0.0092
88523,0,0.0193
88524,0,0.0298
88525,0,0.0515
88526,0,0.0174
88527,0,0.0077
88528,0,0.0047
88529,0,0.0209
88530,0,0.0176
88531,0,0.0466
88532,0,0.0138
88533,0,0.0131
88534,0,0.0586
88535,0,0.0052
88536,0,0.0369
88537,0,0.0035
88538,0,0.0393
88539,0,0.0057
88540,0,0.0181
88541,0,0.0365
88542,0,0.0264
88543,0,0.0574
88544,0,0.0231
88545,0,0.0423
88546,0,0.0523
88547,0,0.004
88548,0,0.0024
88549,0,0.2792
88550,0,0.0027
88551,0,0.0265
88552,0,0.0613
88553,0,0.0155
88554,0,0.0046
88555,0,0.0239
88556,0,0.0116
88557,0,0.0181
88558,0,0.3657
88559,0,0.0159
88560,0,0.009
88561,0,0.0025
88562,0,0.0801
88563,0,0.1028
88564,0,0.0764
88565,0,0.0296
88566,0,0.0017
88567,0,0.0957
88568,1,0.9553
88569,0,0.0378
88570,0,0.0281
88571,1,0.9348
88572,0,0.0041
88573,0,0.0128
88574,1,0.8391
88575,0,0.01
88576,0,0.0113
88577,0,0.0027
88578,0,0.0182
88579,0,0.016
88580,0,0.1094
88581,0,0.0832
88582,0,0.0168
88583,0,0.2377
88584,0,0.0057
88585,0,0.0259
88586,1,0.5295
88587,0,0.0048
88588,0,0.0303
88589,0,0.0083
88590,0,0.0082
88591,0,0.1108
88592,0,0.0376
88593,0,0.0028
88594,0,0.0082
88595,0,0.0118
88596,0,0.0124
88597,0,0.0177
88598,0,0.0105
88599,0,0.1616
88600,0,0.0019
88601,0,0.0347
88602,0,0.2281
88603,0,0.0278
88604,0,0.0355
88605,0,0.0564
88606,0,0.0049
88607,1,0.9407
88608,0,0.0285
88609,0,0.0185
88610,0,0.0898
88611,0,0.0104
88612,0,0.0559
88613,0,0.0131
88614,0,0.0251
88615,0,0.0062
88616,1,0.9721
88617,0,0.0228
88618,0,0.0113
88619,0,0.0046
88620,0,0.0082
88621,0,0.0523
88622,0,0.0071
88623,0,0.0034
88624,0,0.0174
88625,0,0.0444
88626,0,0.0017
88627,1,0.9762
88628,1,0.8969
88629,0,0.0111
88630,0,0.0399
88631,0,0.0306
88632,0,0.0141
88633,0,0.0198
88634,0,0.0204
88635,0,0.0277
88636,0,0.016
88637,0,0.034
88638,0,0.0056
88639,0,0.0463
88640,0,0.0101
88641,0,0.0221
88642,0,0.0054
88643,0,0.0449
88644,0,0.1144
88645,0,0.2247
88646,0,0.0093
88647,0,0.0284
88648,0,0.004
88649,0,0.1888
88650,0,0.2063
88651,0,0.3508
88652,0,0.0178
88653,0,0.0069
88654,0,0.1297
88655,0,0.0367
88656,0,0.3288
88657,0,0.0049
88658,0,0.0144
88659,0,0.044
88660,0,0.1413
88661,0,0.0222
88662,0,0.0341
88663,0,0.0274
88664,0,0.0182
88665,0,0.1108
88666,0,0.0308
88667,0,0.067
88668,0,0.0139
88669,0,0.0191
88670,0,0.0262
88671,0,0.0015
88672,0,0.0015
88673,0,0.1008
88674,0,0.0117
88675,1,0.9568
88676,0,0.0139
88677,0,0.0009
88678,0,0.2785
88679,0,0.2317
88680,0,0.0118
88681,0,0.0141
88682,0,0.0385
88683,0,0.0093
88684,0,0.0398
88685,1,0.9859
88686,0,0.0507
88687,0,0.0411
88688,0,0.0102
88689,0,0.0043
88690,1,0.9698
88691,0,0.0101
88692,0,0.0709
88693,1,0.9619
88694,0,0.0798
88695,0,0.0201
88696,0,0.1483
88697,1,0.8836
88698,0,0.0405
88699,0,0.0376
88700,0,0.0304
88701,0,0.0626
88702,0,0.0042
88703,0,0.0247
88704,0,0.0177
88705,0,0.1525
88706,1,0.8708
88707,1,0.9599
88708,0,0.116
88709,0,0.0181
88710,0,0.048
88711,0,0.0055
88712,0,0.0507
88713,1,0.885
88714,0,0.0242
88715,0,0.1219
88716,0,0.0378
88717,0,0.0016
88718,0,0.057
88719,0,0.1125
88720,0,0.1117
88721,0,0.0471
88722,0,0.0109
88723,0,0.0072
88724,0,0.0207
88725,0,0.0305
88726,0,0.018
88727,0,0.0785
88728,1,0.6543
88729,0,0.0051
88730,0,0.024
88731,0,0.0566
88732,0,0.0654
88733,0,0.0217
88734,0,0.0098
88735,0,0.0292
88736,0,0.006
88737,0,0.0126
88738,0,0.0263
88739,1,0.9269
88740,0,0.0536
88741,1,0.9702
88742,0,0.0096
88743,1,0.6806
88744,0,0.0318
88745,1,0.9753
88746,0,0.006
88747,0,0.0286
88748,1,0.9276
88749,0,0.0365
88750,0,0.0285
88751,0,0.0097
88752,0,0.0309
88753,0,0.0098
88754,0,0.1441
88755,0,0.1185
88756,0,0.1428
88757,0,0.0016
88758,0,0.0151
88759,1,0.5416
88760,0,0.1145
88761,0,0.0119
88762,0,0.012
88763,1,0.9392
88764,0,0.0085
88765,0,0.031
88766,1,0.9512
88767,0,0.0574
88768,1,0.9492
88769,0,0.0525
88770,0,0.1289
88771,0,0.0084
88772,0,0.0779
88773,0,0.0074
88774,0,0.1747
88775,0,0.0469
88776,0,0.0687
88777,1,0.9434
88778,0,0.005
88779,0,0.0114
88780,0,0.0299
88781,0,0.0151
88782,0,0.017
88783,0,0.0544
88784,0,0.0047
88785,0,0.0022
88786,0,0.0771
88787,1,0.9586
88788,0,0.2662
88789,0,0.0988
88790,1,0.9536
88791,0,0.0056
88792,0,0.0142
88793,0,0.0334
88794,0,0.1256
88795,0,0.2417
88796,0,0.0081
88797,0,0.0154
88798,0,0.0058
88799,0,0.0055
88800,0,0.0454
88801,0,0.0042
88802,0,0.0128
88803,1,0.958
88804,0,0.0459
88805,0,0.0314
88806,0,0.0126
88807,0,0.0108
88808,0,0.0425
88809,0,0.0442
88810,0,0.0129
88811,1,0.9017
88812,0,0.0049
88813,0,0.0248
88814,0,0.0081
88815,0,0.0042
88816,0,0.0048
88817,0,0.0214
88818,0,0.0062
88819,0,0.0986
88820,0,0.0174
88821,0,0.0371
88822,0,0.0616
88823,0,0.0127
88824,0,0.0421
88825,0,0.0345
88826,0,0.0049
88827,0,0.0776
88828,0,0.002
88829,0,0.2653
88830,0,0.0013
88831,0,0.0366
88832,0,0.0118
88833,0,0.0191
88834,0,0.3632
88835,0,0.0813
88836,0,0.0456
88837,0,0.0414
88838,0,0.0224
88839,0,0.0622
88840,1,0.9111
88841,1,0.8819
88842,0,0.0687
88843,0,0.0208
88844,0,0.0497
88845,0,0.0132
88846,1,0.9526
88847,0,0.0117
88848,0,0.003
88849,0,0.0187
88850,1,0.9799
88851,1,0.928
88852,0,0.0532
88853,0,0.0099
88854,0,0.0543
88855,0,0.006
88856,0,0.0153
88857,1,0.8663
88858,0,0.0203
88859,0,0.0096
88860,0,0.0084
88861,0,0.0511
88862,1,0.7965
88863,0,0.0098
88864,0,0.0121
88865,0,0.0682
88866,1,0.9889
88867,0,0.0121
88868,0,0.0153
88869,0,0.0271
88870,0,0.0339
88871,0,0.0083
88872,0,0.0111
88873,0,0.0189
88874,1,0.9305
88875,0,0.0016
88876,0,0.0455
88877,0,0.0018
88878,0,0.0022
88879,0,0.0062
88880,0,0.0082
88881,1,0.9793
88882,0,0.0655
88883,0,0.0105
88884,0,0.0055
88885,1,0.9692
88886,0,0.0084
88887,0,0.1125
88888,0,0.0138
88889,0,0.033
88890,0,0.0068
88891,0,0.1326
88892,0,0.0037
88893,0,0.01
88894,0,0.0016
88895,0,0.2136
88896,0,0.0146
88897,0,0.0156
88898,0,0.0812
88899,0,0.0058
88900,0,0.0279
88901,0,0.0133
88902,0,0.3199
88903,0,0.0062
88904,0,0.0342
88905,1,0.937
88906,0,0.001
88907,1,0.9707
88908,0,0.0015
88909,1,0.78
88910,0,0.1021
88911,1,0.5059
88912,0,0.0144
88913,0,0.0109
88914,0,0.0053
88915,0,0.0126
88916,0,0.0143
88917,0,0.0084
88918,0,0.0752
88919,0,0.0026
88920,0,0.074
88921,0,0.0822
88922,1,0.9666
88923,0,0.0159
88924,1,0.9796
88925,0,0.0337
88926,0,0.003
88927,0,0.0032
88928,0,0.0028
88929,1,0.6645
88930,0,0.0096
88931,1,0.9458
88932,0,0.0107
88933,0,0.0076
88934,0,0.0197
88935,0,0.0135
88936,0,0.336
88937,0,0.0356
88938,0,0.0692
88939,1,0.9416
88940,0,0.0216
88941,0,0.0064
88942,0,0.0555
88943,0,0.0126
88944,0,0.0061
88945,0,0.0727
88946,0,0.1636
88947,0,0.0054
88948,0,0.0112
88949,1,0.6813
88950,0,0.0029
88951,0,0.1817
88952,0,0.0083
88953,0,0.0048
88954,0,0.0159
88955,0,0.016
88956,1,0.9815
88957,0,0.0979
88958,0,0.3652
88959,0,0.0779
88960,0,0.012
88961,0,0.017
88962,0,0.0206
88963,0,0.0506
88964,0,0.0014
88965,1,0.9811
88966,0,0.0052
88967,0,0.0193
88968,1,0.5513
88969,1,0.8275
88970,0,0.0226
88971,0,0.011
88972,0,0.0592
88973,0,0.0116
88974,0,0.0476
88975,0,0.1298
88976,0,0.0065
88977,1,0.9009
88978,0,0.0123
88979,0,0.0356
88980,0,0.0149
88981,0,0.1931
88982,1,0.9526
88983,0,0.4545
88984,0,0.0084
88985,0,0.025
88986,0,0.0194
88987,0,0.0022
88988,0,0.0262
88989,0,0.0114
88990,1,0.978
88991,0,0.2626
88992,0,0.0144
88993,0,0.0463
88994,0,0.0496
88995,0,0.0182
88996,0,0.0704
88997,0,0.0307
88998,0,0.0085
88999,0,0.0192
89000,0,0.0702
89001,0,0.0129
89002,1,0.9698
89003,0,0.065
89004,1,0.731
89005,0,0.0661
89006,0,0.0019
89007,0,0.0765
89008,1,0.969
89009,0,0.0223
89010,0,0.0141
89011,0,0.0067
89012,0,0.0323
89013,1,0.9884
89014,0,0.0162
89015,0,0.1021
89016,0,0.022
89017,1,0.7232
89018,1,0.8438
89019,0,0.1504
89020,1,0.9434
89021,0,0.0067
89022,0,0.0115
89023,0,0.0164
89024,0,0.0271
89025,0,0.0989
89026,0,0.0118
89027,1,0.9926
89028,0,0.0089
89029,0,0.0083
89030,0,0.0066
89031,0,0.0917
89032,0,0.022
89033,0,0.0223
89034,1,0.961
89035,0,0.0392
89036,0,0.016
89037,0,0.0048
89038,0,0.0673
89039,0,0.2192
89040,1,0.8357
89041,0,0.0023
89042,0,0.0103
89043,0,0.0026
89044,0,0.0122
89045,0,0.0122
89046,0,0.0062
89047,1,0.9508
89048,0,0.0111
89049,1,0.8723
89050,0,0.0103
89051,0,0.0735
89052,0,0.0112
89053,0,0.0781
89054,0,0.006
89055,0,0.0295
89056,0,0.0091
89057,0,0.0074
89058,0,0.0606
89059,0,0.0019
89060,0,0.0095
89061,0,0.234
89062,1,0.9902
89063,0,0.012
89064,0,0.0808
89065,0,0.0036
89066,1,0.9602
89067,0,0.0483
89068,0,0.0357
89069,0,0.0115
89070,1,0.9507
89071,0,0.0165
89072,0,0.0522
89073,0,0.0309
89074,0,0.0089
89075,0,0.0096
89076,0,0.0483
89077,0,0.0083
89078,0,0.0349
89079,0,0.003
89080,0,0.0097
89081,0,0.0487
89082,0,0.0089
89083,0,0.0945
89084,0,0.0034
89085,0,0.0061
89086,0,0.0199
89087,0,0.0205
89088,1,0.938
89089,0,0.0066
89090,0,0.093
89091,0,0.0372
89092,0,0.0117
89093,0,0.0872
89094,0,0.0198
89095,0,0.0032
89096,0,0.258
89097,0,0.0096
89098,0,0.0159
89099,0,0.0156
89100,0,0.0679
89101,0,0.0383
89102,0,0.0232
89103,1,0.9522
89104,0,0.0496
89105,0,0.0203
89106,0,0.0158
89107,0,0.021
89108,0,0.0854
89109,0,0.0157
89110,0,0.0081
89111,0,0.0247
89112,0,0.0287
89113,0,0.0122
89114,0,0.0409
89115,0,0.0181
89116,0,0.0183
89117,0,0.0089
89118,0,0.0285
89119,0,0.0303
89120,0,0.0122
89121,1,0.9532
89122,0,0.0149
89123,0,0.0711
89124,0,0.2059
89125,0,0.0236
89126,0,0.0117
89127,0,0.0076
89128,0,0.0059
89129,0,0.0068
89130,0,0.0715
89131,0,0.0119
89132,0,0.0086
89133,0,0.0212
89134,1,0.9288
89135,0,0.0067
89136,1,0.9548
89137,0,0.0473
89138,0,0.0359
89139,0,0.3707
89140,0,0.0059
89141,0,0.2452
89142,0,0.021
89143,0,0.0107
89144,0,0.0091
89145,0,0.0445
89146,0,0.095
89147,0,0.1062
89148,0,0.0133
89149,1,0.9638
89150,1,0.8466
89151,1,0.8925
89152,0,0.0106
89153,0,0.0052
89154,0,0.0048
89155,1,0.904
89156,0,0.0053
89157,1,0.9742
89158,1,0.9426
89159,0,0.0088
89160,0,0.2061
89161,0,0.0245
89162,0,0.0072
89163,0,0.0083
89164,0,0.0333
89165,0,0.0027
89166,0,0.0371
89167,0,0.01
89168,0,0.0361
89169,0,0.0075
89170,0,0.0059
89171,0,0.0154
89172,0,0.0533
89173,0,0.0009
89174,1,0.8995
89175,0,0.0232
89176,0,0.0183
89177,0,0.0306
89178,0,0.0302
89179,0,0.0153
89180,0,0.012
89181,0,0.0619
89182,1,0.9824
89183,0,0.0212
89184,0,0.0277
89185,0,0.0119
89186,0,0.0237
89187,0,0.0445
89188,1,0.9625
89189,0,0.335
89190,0,0.0124
89191,0,0.0619
89192,1,0.9598
89193,0,0.0045
89194,0,0.0105
89195,0,0.0145
89196,0,0.0258
89197,0,0.0011
89198,0,0.0345
89199,0,0.1784
89200,1,0.8014
89201,0,0.0032
89202,0,0.0291
89203,0,0.0053
89204,0,0.0424
89205,0,0.0088
89206,0,0.0633
89207,0,0.0608
89208,0,0.0256
89209,0,0.008
89210,0,0.0223
89211,0,0.1326
89212,0,0.006
89213,0,0.0532
89214,0,0.0088
89215,0,0.0626
89216,0,0.0345
89217,0,0.0016
89218,0,0.0366
89219,0,0.0292
89220,0,0.0088
89221,0,0.0149
89222,0,0.0132
89223,0,0.0063
89224,0,0.0344
89225,0,0.028
89226,0,0.0349
89227,0,0.0337
89228,0,0.0078
89229,0,0.4247
89230,0,0.0355
89231,0,0.0046
89232,0,0.0298
89233,1,0.5494
89234,0,0.0021
89235,1,0.9879
89236,0,0.0061
89237,0,0.1667
89238,0,0.1472
89239,0,0.0015
89240,0,0.0053
89241,0,0.0096
89242,0,0.0353
89243,0,0.0013
89244,1,0.9386
89245,0,0.0337
89246,0,0.0239
89247,0,0.03
89248,0,0.0823
89249,1,0.9754
89250,0,0.0197
89251,0,0.0346
89252,0,0.015
89253,0,0.0056
89254,0,0.0581
89255,0,0.1299
89256,0,0.0314
89257,0,0.0062
89258,0,0.0014
89259,0,0.2087
89260,0,0.0182
89261,0,0.0034
89262,0,0.0035
89263,0,0.0263
89264,1,0.8965
89265,0,0.0539
89266,1,0.9119
89267,0,0.0158
89268,0,0.0838
89269,0,0.023
89270,0,0.0171
89271,0,0.0571
89272,0,0.1222
89273,0,0.0464
89274,0,0.0854
89275,0,0.2469
89276,0,0.117
89277,0,0.0273
89278,0,0.0121
89279,0,0.1072
89280,0,0.0137
89281,0,0.0151
89282,0,0.0189
89283,0,0.0239
89284,0,0.0509
89285,0,0.0113
89286,0,0.0113
89287,0,0.0264
89288,0,0.0212
89289,1,0.9617
89290,0,0.0016
89291,0,0.0255
89292,0,0.0086
89293,0,0.0226
89294,1,0.9886
89295,1,0.9628
89296,1,0.9631
89297,0,0.0075
89298,0,0.0828
89299,0,0.009
89300,0,0.0014
89301,0,0.0261
89302,0,0.0115
89303,0,0.0121
89304,1,0.5289
89305,1,0.9088
89306,0,0.0253
89307,1,0.9393
89308,0,0.2402
89309,0,0.0235
89310,0,0.0192
89311,0,0.0471
89312,1,0.9798
89313,0,0.0058
89314,0,0.0309
89315,0,0.1173
89316,1,0.5724
89317,0,0.0319
89318,0,0.0148
89319,0,0.0208
89320,0,0.0185
89321,1,0.9411
89322,0,0.0274
89323,0,0.011
89324,1,0.9809
89325,0,0.0838
89326,0,0.2762
89327,0,0.0012
89328,0,0.0758
89329,0,0.0021
89330,0,0.0553
89331,0,0.0207
89332,0,0.0044
89333,0,0.0108
89334,0,0.0036
89335,0,0.0246
89336,0,0.0193
89337,0,0.0067
89338,0,0.035
89339,1,0.9782
89340,0,0.0176
89341,0,0.0186
89342,1,0.942
89343,0,0.0081
89344,0,0.0103
89345,0,0.0191
89346,0,0.0238
89347,0,0.0081
89348,0,0.1147
89349,0,0.0791
89350,0,0.0147
89351,0,0.0023
89352,0,0.0008
89353,0,0.1851
89354,0,0.0414
89355,0,0.0148
89356,0,0.0115
89357,0,0.011
89358,0,0.0055
89359,0,0.0202
89360,0,0.0122
89361,0,0.0719
89362,0,0.0151
89363,0,0.0249
89364,0,0.0275
89365,0,0.0055
89366,0,0.2754
89367,0,0.0071
89368,0,0.2002
89369,0,0.356
89370,0,0.009
89371,0,0.0207
89372,0,0.0681
89373,0,0.0299
89374,0,0.0842
89375,0,0.019
89376,0,0.0064
89377,0,0.0316
89378,0,0.0125
89379,0,0.1365
89380,0,0.0062
89381,0,0.0278
89382,0,0.0018
89383,0,0.0466
89384,0,0.0195
89385,0,0.0125
89386,0,0.0661
89387,0,0.0183
89388,0,0.0585
89389,0,0.0045
89390,0,0.0052
89391,0,0.1377
89392,1,0.9695
89393,0,0.0102
89394,0,0.0097
89395,0,0.0694
89396,0,0.0482
89397,0,0.1686
89398,0,0.031
89399,0,0.0208
89400,0,0.1303
89401,0,0.0979
89402,1,0.9799
89403,0,0.0025
89404,0,0.0275
89405,0,0.0475
89406,0,0.0073
89407,0,0.094
89408,0,0.0157
89409,0,0.0138
89410,0,0.1855
89411,0,0.011
89412,0,0.003
89413,1,0.9756
89414,0,0.0279
89415,0,0.0624
89416,0,0.0695
89417,0,0.0099
89418,0,0.0309
89419,0,0.0989
89420,1,0.9458
89421,0,0.0188
89422,0,0.0124
89423,0,0.0126
89424,0,0.0954
89425,0,0.1469
89426,0,0.0137
89427,0,0.0302
89428,0,0.003
89429,0,0.3442
89430,0,0.0474
89431,0,0.061
89432,0,0.0073
89433,1,0.906
89434,0,0.1593
89435,0,0.015
89436,0,0.0223
89437,0,0.0523
89438,0,0.019
89439,0,0.0176
89440,0,0.0106
89441,0,0.0169
89442,0,0.0125
89443,0,0.115
89444,0,0.0803
89445,0,0.0659
89446,1,0.9804
89447,0,0.2544
89448,0,0.0412
89449,0,0.0112
89450,0,0.0108
89451,0,0.0049
89452,0,0.0053
89453,0,0.0309
89454,0,0.0321
89455,0,0.0493
89456,0,0.0081
89457,0,0.001
89458,1,0.8796
89459,0,0.0833
89460,0,0.1021
89461,0,0.0463
89462,1,0.9819
89463,0,0.1701
89464,0,0.0653
89465,0,0.0412
89466,0,0.013
89467,0,0.0272
89468,0,0.0189
89469,0,0.0649
89470,0,0.0044
89471,0,0.0446
89472,0,0.0106
89473,0,0.1768
89474,0,0.0708
89475,0,0.0106
89476,0,0.0079
89477,0,0.0181
89478,0,0.0316
89479,0,0.0181
89480,1,0.8749
89481,0,0.0547
89482,0,0.0118
89483,0,0.0294
89484,0,0.0099
89485,0,0.015
89486,0,0.0258
89487,0,0.0134
89488,0,0.0304
89489,0,0.1787
89490,0,0.0114
89491,0,0.0162
89492,0,0.0161
89493,0,0.0046
89494,0,0.014
89495,0,0.0144
89496,0,0.0589
89497,0,0.0097
89498,0,0.1571
89499,1,0.9826
89500,1,0.9674
89501,0,0.0392
89502,0,0.3086
89503,0,0.1779
89504,0,0.028
89505,0,0.0141
89506,1,0.9753
89507,0,0.2932
89508,0,0.0519
89509,0,0.0392
89510,0,0.0183
89511,0,0.0008
89512,0,0.0285
89513,0,0.006
89514,0,0.0877
89515,1,0.9544
89516,0,0.0186
89517,0,0.0187
89518,0,0.0139
89519,0,0.1808
89520,0,0.1097
89521,0,0.0069
89522,0,0.0064
89523,0,0.1326
89524,0,0.0322
89525,0,0.013
89526,0,0.0065
89527,0,0.032
89528,0,0.1091
89529,0,0.0661
89530,0,0.0017
89531,0,0.0435
89532,0,0.0725
89533,0,0.2542
89534,0,0.0212
89535,0,0.015
89536,0,0.009
89537,0,0.0249
89538,1,0.9332
89539,0,0.0161
89540,1,0.9687
89541,0,0.0527
89542,0,0.022
89543,0,0.0708
89544,0,0.0116
89545,0,0.0282
89546,0,0.0606
89547,0,0.0164
89548,0,0.0357
89549,0,0.0043
89550,0,0.0155
89551,0,0.0446
89552,0,0.0543
89553,1,0.9826
89554,0,0.3672
89555,0,0.0072
89556,0,0.0303
89557,0,0.0065
89558,0,0.013
89559,0,0.0083
89560,0,0.002
89561,0,0.041
89562,0,0.0376
89563,0,0.0281
89564,0,0.0014
89565,0,0.0594
89566,0,0.0108
89567,0,0.1107
89568,0,0.069
89569,0,0.0099
89570,0,0.03
89571,0,0.0317
89572,0,0.0282
89573,0,0.03
89574,1,0.8966
89575,0,0.0176
89576,0,0.0057
89577,0,0.0011
89578,0,0.0062
89579,1,0.9537
89580,0,0.0059
89581,0,0.3048
89582,0,0.0184
89583,0,0.0127
89584,0,0.0079
89585,0,0.1274
89586,0,0.0148
89587,0,0.0208
89588,0,0.0295
89589,0,0.0686
89590,0,0.0131
89591,0,0.022
89592,1,0.9606
89593,0,0.2148
89594,0,0.0548
89595,0,0.0162
89596,0,0.0174
89597,0,0.0195
89598,0,0.1592
89599,0,0.0844
89600,0,0.0012
89601,0,0.0644
89602,0,0.0009
89603,0,0.0369
89604,0,0.0322
89605,1,0.9729
89606,0,0.0562
89607,0,0.0403
89608,0,0.0061
89609,0,0.008
89610,1,0.5732
89611,0,0.0185
89612,0,0.0934
89613,0,0.0038
89614,0,0.0008
89615,0,0.0136
89616,0,0.0378
89617,0,0.0459
89618,0,0.0054
89619,0,0.3582
89620,0,0.0608
89621,0,0.0032
89622,0,0.0204
89623,0,0.0096
89624,0,0.0621
89625,0,0.0095
89626,0,0.0762
89627,0,0.0332
89628,0,0.0115
89629,0,0.256
89630,0,0.1498
89631,0,0.1145
89632,0,0.0115
89633,0,0.0098
89634,0,0.0044
89635,0,0.0114
89636,0,0.0091
89637,0,0.0073
89638,0,0.0643
89639,0,0.0064
89640,0,0.01
89641,0,0.0805
89642,1,0.9465
89643,0,0.0091
89644,0,0.398
89645,0,0.0547
89646,0,0.0708
89647,0,0.0572
89648,0,0.0067
89649,0,0.0429
89650,0,0.0272
89651,0,0.0048
89652,0,0.0024
89653,0,0.0934
89654,0,0.0481
89655,1,0.8754
89656,0,0.0436
89657,0,0.0677
89658,0,0.0134
89659,0,0.0173
89660,0,0.0204
89661,0,0.001
89662,0,0.0491
89663,0,0.067
89664,0,0.0126
89665,0,0.0308
89666,0,0.0295
89667,0,0.0338
89668,0,0.1067
89669,0,0.017
89670,1,0.9908
89671,0,0.0681
89672,0,0.0152
89673,0,0.0105
89674,0,0.0054
89675,0,0.0214
89676,0,0.0281
89677,0,0.0218
89678,0,0.0096
89679,0,0.0342
89680,0,0.0119
89681,0,0.1449
89682,0,0.0014
89683,0,0.0075
89684,0,0.0037
89685,0,0.0558
89686,1,0.9742
89687,0,0.0238
89688,0,0.0125
89689,0,0.2664
89690,0,0.0014
89691,1,0.9738
89692,0,0.008
89693,0,0.0699
89694,0,0.0089
89695,0,0.0387
89696,0,0.0232
89697,0,0.0344
89698,0,0.0349
89699,0,0.015
89700,0,0.0249
89701,0,0.2285
89702,0,0.0521
89703,0,0.0728
89704,0,0.0142
89705,0,0.0106
89706,0,0.3695
89707,0,0.047
89708,1,0.9007
89709,0,0.0312
89710,0,0.0465
89711,0,0.0127
89712,0,0.0239
89713,0,0.0223
89714,0,0.0876
89715,0,0.0023
89716,0,0.0031
89717,0,0.0093
89718,0,0.1091
89719,1,0.9789
89720,0,0.0056
89721,0,0.0019
89722,0,0.0051
89723,0,0.0114
89724,0,0.0127
89725,0,0.0056
89726,0,0.0081
89727,0,0.0046
89728,0,0.0344
89729,0,0.0014
89730,0,0.0245
89731,1,0.9772
89732,1,0.6539
89733,0,0.0249
89734,0,0.0185
89735,0,0.0113
89736,0,0.0142
89737,0,0.0172
89738,1,0.8172
89739,0,0.0048
89740,0,0.0206
89741,0,0.0246
89742,0,0.0324
89743,0,0.0304
89744,0,0.0399
89745,1,0.9724
89746,0,0.0073
89747,0,0.0218
89748,0,0.0078
89749,0,0.075
89750,0,0.0048
89751,0,0.0097
89752,0,0.0074
89753,0,0.0059
89754,1,0.9759
89755,0,0.0157
89756,0,0.0037
89757,0,0.0085
89758,0,0.1147
89759,0,0.0418
89760,0,0.0028
89761,0,0.0065
89762,1,0.9942
89763,0,0.0051
89764,0,0.0121
89765,0,0.0134
89766,0,0.006
89767,0,0.0425
89768,0,0.0507
89769,0,0.0287
89770,0,0.0072
89771,0,0.0705
89772,1,0.9354
89773,0,0.0446
89774,0,0.0841
89775,1,0.5518
89776,0,0.0313
89777,1,0.95
89778,0,0.0598
89779,0,0.0402
89780,0,0.0486
89781,0,0.0407
89782,0,0.0126
89783,1,0.6689
89784,0,0.0254
89785,0,0.0067
89786,0,0.0049
89787,0,0.1035
89788,0,0.0376
89789,0,0.0063
89790,0,0.0915
89791,0,0.0098
89792,0,0.0213
89793,0,0.0075
89794,0,0.0279
89795,0,0.0106
89796,0,0.0099
89797,0,0.1739
89798,0,0.0475
89799,0,0.0514
89800,0,0.0117
89801,0,0.0127
89802,0,0.0253
89803,0,0.0089
89804,1,0.9187
89805,0,0.0069
89806,0,0.116
89807,0,0.0144
89808,0,0.1707
89809,0,0.0024
89810,1,0.9809
89811,0,0.0051
89812,0,0.027
89813,0,0.0203
89814,0,0.0053
89815,1,0.9039
89816,0,0.0043
89817,0,0.326
89818,1,0.9679
89819,0,0.0208
89820,0,0.0094
89821,0,0.0246
89822,0,0.0226
89823,0,0.0229
89824,0,0.0042
89825,0,0.0022
89826,0,0.0184
89827,0,0.097
89828,1,0.981
89829,0,0.035
89830,0,0.1418
89831,1,0.9942
89832,0,0.0162
89833,0,0.0012
89834,0,0.1549
89835,0,0.0641
89836,0,0.0135
89837,0,0.0699
89838,0,0.0064
89839,0,0.0131
89840,0,0.0361
89841,0,0.0153
89842,0,0.0602
89843,1,0.9032
89844,0,0.0009
89845,0,0.0143
89846,0,0.02
89847,0,0.0718
89848,0,0.0787
89849,0,0.0119
89850,0,0.1585
89851,0,0.0048
89852,0,0.1444
89853,0,0.0069
89854,0,0.0424
89855,0,0.0077
89856,0,0.0078
89857,0,0.1277
89858,0,0.0395
89859,0,0.0396
89860,0,0.0195
89861,0,0.0047
89862,0,0.0083
89863,0,0.0544
89864,0,0.0069
89865,0,0.2154
89866,0,0.0065
89867,0,0.1907
89868,0,0.0375
89869,0,0.0214
89870,0,0.1159
89871,0,0.0069
89872,0,0.0247
89873,0,0.3215
89874,0,0.008
89875,0,0.0093
89876,0,0.0031
89877,1,0.9499
89878,1,0.9769
89879,0,0.0039
89880,0,0.0023
89881,0,0.006
89882,0,0.4807
89883,0,0.0919
89884,0,0.0306
89885,1,0.9585
89886,0,0.1301
89887,0,0.005
89888,0,0.0601
89889,1,0.9451
89890,0,0.0107
89891,0,0.0041
89892,0,0.0213
89893,0,0.0214
89894,0,0.0061
89895,0,0.0097
89896,0,0.0786
